Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,Latitude,Longitude
583,CA-2017-145233,1/12/2017,5/12/2017,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,Anna Andreadi,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,Not,105.58,2,0.20,9.24,39.7392364,-104.984862
584,CA-2017-145233,1/12/2017,5/12/2017,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,Anna Andreadi,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,Not,31.15,3,0.20,3.50,39.7392364,-104.984862
585,CA-2017-145233,1/12/2017,5/12/2017,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,Anna Andreadi,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,Not,6.78,7,0.70,-4.75,39.7392364,-104.984862
586,CA-2017-145233,1/12/2017,5/12/2017,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,Anna Andreadi,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,Not,406.37,4,0.20,30.48,39.7392364,-104.984862
587,CA-2015-128139,3/7/2015,9/7/2015,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,Cassandra Brandow,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,Not,70.98,1,0.00,4.97,37.7478572,-84.2946539
588,CA-2015-128139,3/7/2015,9/7/2015,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,Cassandra Brandow,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Not,294.93,3,0.00,144.52,37.7478572,-84.2946539
589,US-2016-156986,3/20/2016,3/24/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,Anna Andreadi,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,Yes,84.78,2,0.20,-20.14,44.9391565,-123.033121
590,US-2016-156986,3/20/2016,3/24/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,Anna Andreadi,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,Yes,20.74,4,0.20,7.26,44.9391565,-123.033121
591,US-2016-156986,3/20/2016,3/24/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,Anna Andreadi,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,Yes,16.82,3,0.70,-12.90,44.9391565,-123.033121
592,US-2016-156986,3/20/2016,3/24/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,Anna Andreadi,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,Yes,10.37,2,0.20,3.63,44.9391565,-123.033121
593,CA-2014-135405,9/1/2014,9/1/2014,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041,Central,Kelly Williams,OFF-AR-10004078,Office Supplies,Art,Newell 312,Not,9.34,2,0.20,1.17,27.5075005,-99.5069922
594,CA-2014-135405,9/1/2014,9/1/2014,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041,Central,Kelly Williams,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,Not,31.20,3,0.20,9.75,27.5075005,-99.5069922
595,CA-2014-131450,8/8/2014,8/15/2014,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,Anna Andreadi,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,Not,76.12,2,0.00,22.07,32.7174202,-117.162772
596,CA-2014-131450,8/8/2014,8/15/2014,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,Anna Andreadi,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,Not,1199.98,3,0.20,434.99,32.7174202,-117.162772
597,CA-2014-131450,8/8/2014,8/15/2014,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,Anna Andreadi,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,Not,445.96,5,0.20,55.74,32.7174202,-117.162772
598,CA-2014-131450,8/8/2014,8/15/2014,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,Anna Andreadi,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,Not,327.76,8,0.00,91.77,32.7174202,-117.162772
599,CA-2016-120180,7/14/2016,7/16/2016,First Class,TP-21130,Theone Pippenger,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,Not,11.63,2,0.20,1.02,39.9527237,-75.1635262
600,US-2016-100720,7/16/2016,7/21/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,Not,143.98,3,0.40,-28.80,39.9527237,-75.1635262
601,US-2016-100720,7/16/2016,7/21/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,Not,494.38,4,0.40,-115.35,39.9527237,-75.1635262
602,US-2016-100720,7/16/2016,7/21/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,Not,5.84,2,0.20,0.73,39.9527237,-75.1635262
603,CA-2014-149958,3/15/2014,3/19/2014,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,Cassandra Brandow,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",Not,142.78,1,0.20,17.85,27.9477595,-82.458444
604,CA-2014-149958,3/15/2014,3/19/2014,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,Cassandra Brandow,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Not,45.70,3,0.20,5.14,27.9477595,-82.458444
605,CA-2014-149958,3/15/2014,3/19/2014,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,Cassandra Brandow,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,Not,7.22,3,0.70,-5.53,27.9477595,-82.458444
606,CA-2014-149958,3/15/2014,3/19/2014,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,Cassandra Brandow,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,Not,43.19,4,0.70,-31.67,27.9477595,-82.458444
607,CA-2014-149958,3/15/2014,3/19/2014,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,Cassandra Brandow,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,Not,131.90,3,0.20,47.82,27.9477595,-82.458444
608,US-2014-105767,5/23/2014,5/27/2014,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,Not,3.28,2,0.70,-2.63,39.9527237,-75.1635262
609,US-2014-105767,5/23/2014,5/27/2014,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-AR-10001246,Office Supplies,Art,Newell 317,Not,21.17,9,0.20,2.38,39.9527237,-75.1635262
610,US-2014-105767,5/23/2014,5/27/2014,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,TEC-PH-10003092,Technology,Phones,Motorola L804,Not,55.19,2,0.40,-10.12,39.9527237,-75.1635262
611,CA-2016-161816,4/28/2016,4/28/2016,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,Kelly Williams,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,Not,369.58,3,0.20,41.58,32.7762719,-96.7968559
612,CA-2016-161816,4/28/2016,4/28/2016,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,Kelly Williams,OFF-LA-10004345,Office Supplies,Labels,Avery 493,Not,15.71,4,0.20,5.70,32.7762719,-96.7968559
613,CA-2016-121223,11/9/2016,11/9/2016,Second Class,GD-14590,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,Not,8.45,2,0.20,2.64,39.9527237,-75.1635262
614,CA-2016-121223,11/9/2016,11/9/2016,Second Class,GD-14590,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,Not,728.95,9,0.40,-157.94,39.9527237,-75.1635262
615,CA-2017-138611,11/14/2017,11/17/2017,Second Class,CK-12595,Clytie Kelty,Consumer,United States,Grove City,Ohio,43123,East,Chuck Magee,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,Not,119.94,10,0.40,15.99,39.8814519,-83.0929645
616,CA-2017-138611,11/14/2017,11/17/2017,Second Class,CK-12595,Clytie Kelty,Consumer,United States,Grove City,Ohio,43123,East,Chuck Magee,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,Not,3.65,2,0.70,-2.80,39.8814519,-83.0929645
617,CA-2017-117947,8/18/2017,8/23/2017,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,Chuck Magee,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",Not,40.48,2,0.00,15.79,40.7127281,-74.0060152
618,CA-2017-117947,8/18/2017,8/23/2017,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,Chuck Magee,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",Not,9.94,2,0.00,3.08,40.7127281,-74.0060152
619,CA-2017-117947,8/18/2017,8/23/2017,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,Chuck Magee,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,Not,107.42,9,0.20,33.57,40.7127281,-74.0060152
620,CA-2017-117947,8/18/2017,8/23/2017,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,Chuck Magee,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,Not,37.91,1,0.00,10.99,40.7127281,-74.0060152
621,CA-2017-117947,8/18/2017,8/23/2017,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,Chuck Magee,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",Not,88.02,3,0.00,27.29,40.7127281,-74.0060152
622,US-2014-111171,12/26/2014,12/31/2014,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Not,8.69,5,0.80,-14.77,41.8755616,-87.6244212
623,CA-2015-138009,11/29/2015,11/29/2015,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,Kelly Williams,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",Not,301.96,2,0.00,87.57,42.3222599,-83.1763145
624,CA-2015-138009,11/29/2015,11/29/2015,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,Kelly Williams,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Not,555.21,5,0.10,178.90,42.3222599,-83.1763145
625,CA-2015-138009,11/29/2015,11/29/2015,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,Kelly Williams,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Not,523.48,4,0.00,130.87,42.3222599,-83.1763145
626,CA-2015-138009,11/29/2015,11/29/2015,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,Kelly Williams,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Not,161.82,9,0.00,46.93,42.3222599,-83.1763145
627,CA-2017-163020,9/15/2017,9/19/2017,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,New York City,New York,10009,East,Chuck Magee,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",Not,35.56,7,0.00,12.09,40.7127281,-74.0060152
628,CA-2017-153787,5/19/2017,5/23/2017,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Seattle,Washington,98115,West,Anna Andreadi,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Not,97.16,2,0.00,28.18,47.6038321,-122.330062
629,CA-2017-133431,12/17/2017,12/21/2017,Standard Class,LC-17140,Logan Currie,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Not,15.24,5,0.20,5.14,37.7792588,-122.4193286
630,CA-2017-133431,12/17/2017,12/21/2017,Standard Class,LC-17140,Logan Currie,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Not,13.23,3,0.00,6.09,37.7792588,-122.4193286
631,US-2016-135720,11/12/2016,12/13/2016,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,Anna Andreadi,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,Yes,243.38,3,0.20,-51.72,39.7405111,-104.830994
632,US-2016-135720,11/12/2016,12/13/2016,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,Anna Andreadi,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Yes,119.80,5,0.20,29.95,39.7405111,-104.830994
633,US-2016-135720,11/12/2016,12/13/2016,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,Anna Andreadi,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,Yes,300.77,4,0.20,30.08,39.7405111,-104.830994
634,CA-2017-144694,9/24/2017,9/26/2017,Second Class,BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,33180,South,Cassandra Brandow,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Not,17.88,3,0.20,2.46,25.7741728,-80.19362
635,CA-2017-144694,9/24/2017,9/26/2017,Second Class,BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,33180,South,Cassandra Brandow,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Not,235.94,3,0.20,85.53,25.7741728,-80.19362
636,CA-2015-168004,4/10/2015,9/10/2015,Second Class,DJ-13420,Denny Joy,Corporate,United States,Warner Robins,Georgia,31088,South,Cassandra Brandow,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,Not,392.94,3,0.00,43.22,32.6200973,-83.606568
637,US-2016-123470,8/15/2016,8/21/2016,Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado,80013,West,Anna Andreadi,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,Not,18.88,3,0.70,-13.85,39.7405111,-104.830994
638,US-2016-123470,8/15/2016,8/21/2016,Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado,80013,West,Anna Andreadi,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Not,122.33,3,0.20,12.23,39.7405111,-104.830994
639,CA-2016-115917,5/20/2016,5/25/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Vallejo,California,94591,West,Anna Andreadi,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Yes,1049.20,5,0.00,272.79,38.1040864,-122.2566367
640,CA-2016-115917,5/20/2016,5/25/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Vallejo,California,94591,West,Anna Andreadi,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Yes,15.42,4,0.20,5.01,38.1040864,-122.2566367
641,CA-2016-147067,12/18/2016,12/22/2016,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Minneapolis,Minnesota,55407,Central,Kelly Williams,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,Not,18.84,3,0.00,6.03,44.9772995,-93.2654692
642,CA-2017-167913,7/30/2017,7/30/2017,Second Class,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,92691,West,Anna Andreadi,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,Not,330.40,2,0.00,85.90,33.5965685,-117.659405
643,CA-2017-167913,7/30/2017,7/30/2017,Second Class,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,92691,West,Anna Andreadi,OFF-LA-10002787,Office Supplies,Labels,Avery 480,Not,26.25,7,0.00,12.60,33.5965685,-117.659405
644,CA-2017-106103,10/6/2017,10/6/2017,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Rochester Hills,Michigan,48307,Central,Kelly Williams,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Not,132.52,4,0.00,54.33,42.6583661,-83.1499322
645,US-2017-127719,7/21/2017,7/25/2017,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Plainfield,New Jersey,7060,East,Chuck Magee,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,Not,6.48,1,0.00,3.18,40.6337136,-74.4073737
646,CA-2017-126221,12/30/2017,5/1/2018,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Columbus,Indiana,47201,Central,Kelly Williams,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Not,209.30,2,0.00,56.51,39.2014405,-85.9213796
647,CA-2016-103947,1/4/2016,8/4/2016,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,85635,West,Anna Andreadi,OFF-FA-10003112,Office Supplies,Fasteners,Staples,Not,31.56,5,0.20,9.86,31.5545973,-110.2997756
648,CA-2016-103947,1/4/2016,8/4/2016,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,85635,West,Anna Andreadi,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Not,30.14,2,0.20,3.01,31.5545973,-110.2997756
649,CA-2016-160745,11/12/2016,12/16/2016,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,Anna Andreadi,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,Not,14.80,4,0.00,6.07,45.6306954,-122.6744557
650,CA-2016-160745,11/12/2016,12/16/2016,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,Anna Andreadi,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,Not,302.38,3,0.20,22.68,45.6306954,-122.6744557
651,CA-2016-160745,11/12/2016,12/16/2016,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,Anna Andreadi,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,Not,316.00,4,0.00,31.60,45.6306954,-122.6744557
652,CA-2016-132661,10/23/2016,10/29/2016,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,Chuck Magee,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Not,379.40,10,0.00,178.32,40.7127281,-74.0060152
653,CA-2017-140844,6/19/2017,6/23/2017,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,New York City,New York,10035,East,Chuck Magee,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,Not,97.82,2,0.00,45.98,40.7127281,-74.0060152
654,CA-2017-140844,6/19/2017,6/23/2017,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,New York City,New York,10035,East,Chuck Magee,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Not,103.12,8,0.00,10.31,40.7127281,-74.0060152
655,CA-2016-137239,8/22/2016,8/28/2016,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Not,113.55,2,0.20,8.52,39.9622601,-83.0007065
656,CA-2016-137239,8/22/2016,8/28/2016,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,Not,3.32,2,0.70,-2.65,39.9622601,-83.0007065
657,CA-2016-137239,8/22/2016,8/28/2016,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,Not,134.29,2,0.20,45.32,39.9622601,-83.0007065
